cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,idothnii,iinvfee,ivencap,iserfee,isecz,iinscom,iinsund,iinsoth,netgnsln,netgnsre,netgnast,iotnii
"12865","52107","973252","2791571","SWEDISH-AMERICAN STATE BANK","Courtland","KS","66939","6/30/2017","2/22/2022","SM","324 Liberty St.","SWEDISH-AMERICAN BANCSHARES","1","0","0","2","0","Republic","","","3/13/1913","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.mysasb.com","4","0","","0","0","4","0","4","0","0","0","0"
"9615","15506","253730","3346745","SWEET WATER STATE BANK","Sweet Water","AL","36782","6/30/2017","2/22/2022","NM","31385 Alabama Hwy. 10","TOMBIGBEE BANCSHARES INC","4","0","0","2","1","Marengo","","","1/1/1913","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.sweetwaterstbk.com","39","0","","0","0","0","0","0","0","0","-2","41"
"7774","12040","203418","1117129","SWINEFORD NATIONAL BANK","Middleburg","PA","17842","6/30/2017","2/22/2022","N","227 E. Main St.","FULTON FINANCIAL CORP","7","0","0","4","0","Snyder","","","10/16/1903","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","0","","1090","194","0","70","0","107","0","1","89","2","-36","664"
"8516","0","191449","1978683","SWISHER TRUST & SAVINGS BANK","Swisher","IA","52338","6/30/2017","2/22/2022","NM","59 Rose Ave.","SWISHER BANKSHARES INC","1","0","0","7","0","Johnson","26980","Iowa City, IA","1/1/1913","1/1/1934","6/18/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","12","0","","0","0","0","0","0","0","0","0","12"
"11423","0","924843","1119589","SYCAMORE BANK","Senatobia","MS","38668","6/30/2017","2/22/2022","NM","301 E. Main St.","TATE FINANCIAL CORP","6","0","0","4","0","Tate","32820","Memphis, TN-MS-AR","3/13/1900","1/1/1934","9/18/2012","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","www.sycamorebank.com","571","0","0","0","0","7","0","7","0","4","0","560"
"27314","15044","1216022","4504654","SYNCHRONY BANK","Draper","UT","84020","6/30/2017","2/22/2022","SA","170 W. Election Rd, # 125","SYNCHRONY FINANCIAL","5","0","1","3","0","Salt Lake","41620","Salt Lake City, UT","8/1/1988","8/1/1988","6/2/2014","Stock","0","0","OCC","DIF","San Francisco","NEW YORK","Salt Lake City","San Francisco","Western","West","0","0","www.synchronybank.com","253956","0","0","72662","0","0","0","0","41055","0","18480","121759"
"34978","0","2748502","2748490","SYNERGY BANK","Houma","LA","70360","6/30/2017","2/22/2022","NM","210 Synergy Ctr. Blvd","SYNERGY BANCSHARES INC","6","0","0","4","0","Terrebonne","26380","Houma-Thibodaux, LA","3/10/1999","3/10/1999","9/27/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.synergybank.com","1100","84","","0","0","41","0","14","0","41","0","934"
"873","14036","395238","1078846","SYNOVUS BANK","Columbus","GA","31901","6/30/2017","2/22/2022","SM","1111 Bay Ave.","SYNOVUS FINANCIAL CORP","254","0","1","4","0","Muscogee","17980","Columbus, GA-AL","1/1/1888","1/1/1934","11/17/2016","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","0","www.synovus.com","50627","435","0","467","0","490","0","490","10333","-2799","-166","41867"
"29143","2988","717670","","SYSTEMATIC SAVINGS BANK","Springfield","MO","65806","6/30/2017","2/22/2022","SA","318 S. Ave","","1","0","0","5","0","Greene","44180","Springfield, MO","1/1/1923","3/5/1938","8/5/2011","Non-Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","WWW.MYSYSTEMATIC.COM","17","0","","0","0","0","0","0","8","0","0","9"
"57703","0","3284445","5077977","T BANK, NATIONAL ASSOCIATION","Dallas","TX","75248","6/30/2017","2/22/2022","N","16200 Dallas Parkway, # 190","T ACQUISITION INC","1","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","11/2/2004","11/2/2004","5/12/2014","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.tbank.com","145","0","","9","0","0","0","0","130","0","0","6"
"16394","0","411549","3685220","TABLE GROVE STATE BANK","Table Grove","IL","61482","6/30/2017","2/22/2022","NM","121 S. Broadway St.","TG BANCSHARES INC","1","0","0","2","1","Fulton","37900","Peoria, IL","3/5/1946","3/5/1946","6/19/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.tgsbank.com","152","97","","0","0","0","0","0","0","0","0","55"
"58300","0","3446225","3446430","TABLE ROCK COMMUNITY BANK","Kimberling City","MO","65686","6/30/2017","2/22/2022","NM","1 Wildwood Ln.","TABLE ROCK BANCSHARES CORP","2","0","0","4","0","Stone","","","8/28/2006","8/28/2006","6/21/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.trcbank.com","904","0","0","84","0","0","0","0","748","-25","-13","110"
"178","9191","577230","1249020","TALBOT STATE BANK","Woodland","GA","31836","6/30/2017","2/22/2022","NM","76 E. Main St.","TSB BCORP INC","2","0","0","8","1","Talbot","17980","Columbus, GA-AL","11/25/1907","1/1/1934","8/26/2015","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","https://www.talbotstatebank.com","130","0","","0","0","0","0","0","0","114","0","16"
"16567","0","6141","1099775","TALLAHATCHIE COUNTY BANK","Charleston","MS","38921","6/30/2017","2/22/2022","NM","10 S. Sq. St.","TALLAHATCHIE HOLDING CO","1","0","0","7","0","Tallahatchie","","","11/11/1913","4/22/1947","1/23/2016","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","West","0","1","","41","0","","0","0","0","0","0","0","0","0","41"
"29061","2844","800479","","TARBORO SAVINGS BANK, SSB","Tarboro","NC","27886","6/30/2017","2/22/2022","SB","501 Main St.","","1","0","0","5","0","Edgecombe","40580","Rocky Mount, NC","1/1/1906","5/27/1949","3/31/2006","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","www.tarborosavingsbank.com","31","0","","0","0","23","0","23","0","0","0","8"
"15590","9299","831941","1119105","TAYLOR COUNTY BANK","Campbellsville","KY","42718","6/30/2017","2/22/2022","NM","Broadway &lebanon Ave.","TAYLOR COUNTY BANCSHARES INC","4","0","0","4","1","Taylor","","","9/1/1937","4/6/1938","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","WWW.TAYLORCOUNTYBANK.COM","435","0","","23","0","33","0","33","22","1","-6","362"
"32348","8170","258379","","TAYLORSVILLE SAVINGS BANK, SSB","Taylorsville","NC","28681","6/30/2017","2/22/2022","SB","107 Main Ave. Dr","","3","0","0","5","0","Alexander","25860","Hickory-Lenoir-Morganton, NC","4/1/1921","6/26/1985","12/12/2008","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","www.taylorsvillesavings.com","137","0","","0","0","58","0","0","0","-1","4","76"
"23498","11362","766164","4031271","TBK BANK, SSB","Dallas","TX","75251","6/30/2017","2/22/2022","SB","12700 Park Central Drive, #","TRIUMPH CONSOLIDATED COS LLC","37","0","1","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","7/15/1981","7/15/1981","8/1/2016","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.tbkbank.com","6168","0","0","492","0","1305","0","1305","319","30","49","3973"
"28330","1384","266271","2389941","TCF NATIONAL BANK","Sioux Falls","SD","57106","6/30/2017","2/22/2022","N","2508 S. Louise Ave.","TCF FINANCIAL CORP","340","0","1","4","0","Minnehaha","43620","Sioux Falls, SD","1/1/1923","3/25/1936","10/31/2009","Stock","0","0","OCC","DIF","Kansas City","CHICAGO","Minneapolis","Minneapolis","Western","West","0","0","","143532","312","0","22381","0","213","0","126","22734","-1336","1066","98162"
"34535","0","2687487","","TCM BANK, NATIONAL ASSOCIATION","Tampa","FL","33607","6/30/2017","2/22/2022","N","2701 N. Rocky Pointe Drive,","","1","0","0","3","0","Hillsborough","45300","Tampa-St. Petersburg-Clearwater, FL","5/18/1998","5/18/1998","5/5/2008","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","0","http://www.icbabancard.org","11854","0","","0","0","0","0","0","0","0","0","11854"
"33947","0","2121196","1238565","TD BANK USA, NATIONAL ASSOCIATION","Wilmington","DE","19808","6/30/2017","2/22/2022","N","2035 Limestone Rd.","TORONTO-DOMINION BANK THE","1","0","0","9","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10/13/1994","10/13/1994","3/13/2013","Stock","0","0","OCC","DIF","New York","WASHINGTON","Claymont","Philadelphia","Northeastern","Northeast","0","0","www.td.com/us/en/personal-banking/","162932","0","0","0","0","0","0","0","0","0","0","162932"
"18409","8115","497404","1238565","TD BANK, NATIONAL ASSOCIATION","Wilmington","DE","19808","6/30/2017","2/22/2022","N","2035 Limestone Rd.","TORONTO-DOMINION BANK THE","1276","1","1","9","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1852","7/1/1961","9/30/2010","Stock","0","1","OCC","DIF","New York","WASHINGTON","Claymont","Philadelphia","Northeastern","Northeast","0","0","www.td.com/us/en/personal-banking/","242383","9162","-38","2329","0","9536","0","696","13691","525","-3348","210526"
"20041","12528","21630","2909554","TECHE BANK & TRUST CO.","Saint Martinvill","LA","70582","6/30/2017","2/22/2022","NM","606 S. Main St.","LOUISIANA COMMUNITY BCORP INC","5","0","0","4","1","Saint Martin","29180","Lafayette, LA","9/27/1969","9/27/1969","5/8/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","124","0","0","0","0","2","0","2","4","-3","-1","122"
"30395","5275","389376","","TECUMSEH FEDERAL BANK","Tecumseh","NE","68450","6/30/2017","2/22/2022","SA","160 N 4th St.","","1","0","0","5","0","Johnson","","","1/1/1904","1/2/1958","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.tecfedbank.com","198","0","","0","0","0","0","0","0","0","0","198"
"18216","0","857455","3951998","TEJAS BANK","Monahans","TX","79756","6/30/2017","2/22/2022","NM","1405 S. Stockton Ave.","SANDHILLS BANCSHARES INC","1","0","0","4","1","Ward","","","5/9/1960","5/9/1960","1/16/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.mytejasbank.com","265","0","","0","0","0","0","0","0","0","76","189"
"969","0","366247","","TEMPLETON SAVINGS BANK","Templeton","IA","51463","6/30/2017","2/22/2022","SM","103 S Main St","","2","0","0","2","0","Carroll","","","1/1/1923","1/1/1934","12/31/2008","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.templetonsavingsbank.com","17","0","0","0","0","11","0","11","0","0","0","6"
"30615","5636","415770","4585916","TEMPO BANK, A FEDERAL SAVINGS BANK","Trenton","IL","62293","6/30/2017","2/22/2022","SA","28 W. Broadway St.","SUGAR CREEK FINANCIAL CORP","2","0","0","5","0","Clinton","41180","St. Louis, MO-IL","1/1/1889","10/27/1953","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.tempobank.com","50","0","","0","0","0","0","0","0","0","0","50"
"20720","11594","479839","1142242","TENNESSEE STATE BANK","Pigeon Forge","TN","37863","6/30/2017","2/22/2022","SM","2210 Pkwy.","TENNESSEE STATE BANCSHARES INC","16","0","0","4","0","Sevier","","","6/19/1972","6/19/1972","5/31/2017","Stock","0","0","FED","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.tnstatebank.com","321","0","0","0","0","0","0","0","0","-1294","15","1600"
"8533","12224","134455","1109487","TENSAS STATE BANK","Newellton","LA","71357","6/30/2017","2/22/2022","NM","307 Verona St.","TENSAS BANCSHARES INC","5","0","0","2","1","Tensas","","","1/1/1922","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","http://www.tensas.com","401","0","","0","0","0","0","0","0","0","0","401"
"26442","0","238737","","TERRABANK, NATIONAL ASSOCIATION","Miami","FL","33145","6/30/2017","2/22/2022","N","3191 Coral Way","","3","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","11/21/1985","11/21/1985","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.terrabank.com","1220","0","","0","0","0","0","0","608","0","0","612"
"17736","10938","697147","2861773","TERRE HAUTE SAVINGS BANK","Terre Haute","IN","47807","6/30/2017","2/22/2022","SB","533 Ohio St.","TERRE HAUTE SAVINGS MHC INC","7","0","0","4","0","Vigo","45460","Terre Haute, IN","12/1/1869","3/28/1957","5/1/2015","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.thsb.com","648","0","","62","0","0","0","0","120","0","0","466"
"30836","5991","564977","3954681","TERRITORIAL SAVINGS BANK","Honolulu","HI","96813","6/30/2017","2/22/2022","SM","1000 Bishop St.","TERRITORIAL BCORP INC","30","0","0","5","0","Honolulu","46520","Urban Honolulu, HI","1/1/1921","7/2/1956","7/10/2014","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","WWW.TSBHAWAII.BANK","1453","37","0","30","0","43","0","0","126","0","0","1217"
"11708","0","134848","1928615","TEUTOPOLIS STATE BANK","Teutopolis","IL","62467","6/30/2017","2/22/2022","SM","106 E. Main St.","TEUTOPOLIS HOLDING CO","2","0","0","2","0","Effingham","","","1/1/1905","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.teutopolisstatebank.com","246","10","","1","0","0","0","0","0","0","0","235"
"58671","18051","3640359","4260129","TEXAN BANK, NATIONAL ASSOCIATION","Houston","TX","77034","6/30/2017","2/22/2022","N","12941 Gulf Fwy, # 100","FRIENDSWOOD CAPITAL CORP","4","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","12/10/2007","12/10/2007","10/31/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.texanbank.com","1082","0","","140","0","0","0","0","941","0","0","1"
"3302","0","809650","1104071","TEXANA BANK, NATIONAL ASSOCIATION","Linden","TX","75563","6/30/2017","2/22/2022","N","E Rush St.","LINDEN BANCSHARES INC","5","0","1","4","0","Cass","","","1/1/1914","1/1/1934","3/31/2009","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.texanabank.com","115","0","0","0","0","0","0","0","0","-48","-10","173"
"58450","0","3485215","","TEXAS ADVANTAGE COMMUNITY BANK, NATIONAL ASSOCIATION","Alvin","TX","77511","6/30/2017","2/22/2022","N","1701 Fairway Plaza, # 18","","2","0","0","4","0","Brazoria","26420","Houston-The Woodlands-Sugar Land, TX","12/18/2006","12/18/2006","7/9/2007","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.TexasAdvantageCommunityBank.com","137","0","","0","0","0","0","0","91","0","0","46"
"21074","0","414764","3385511","TEXAS BANK","Henderson","TX","75652","6/30/2017","2/22/2022","NM","1120 Hwy. 79 N.","HENDERSON TEXAS BANCSHARES INC","10","0","0","4","1","Rusk","30980","Longview, TX","5/5/1973","5/5/1973","9/9/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.texasbnk.com","378","0","","9","0","137","0","137","0","-181","-18","431"
"19559","11460","232856","","TEXAS BANK","Brownwood","TX","76801","6/30/2017","2/22/2022","NM","400 Fisk St.","","9","0","0","4","1","Brown","","","3/7/1966","3/7/1966","11/30/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.texasbank.com","1585","0","","112","0","4","0","4","240","11","0","1218"
"17842","11402","949154","1138423","TEXAS BANK AND TRUST COMPANY","Longview","TX","75601","6/30/2017","2/22/2022","NM","300 E. Whaley St.","OVERTON FINANCIAL CORP","22","0","0","4","0","Gregg","30980","Longview, TX","3/4/1958","3/4/1958","11/3/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.texasbankandtrust.com","5303","184","0","0","0","17","0","17","234","26","-31","4873"
"26967","0","297257","4126225","TEXAS BANK FINANCIAL","Weatherford","TX","76086","6/30/2017","2/22/2022","NM","901 Santa Fe Dr.","TEXAS BANC FINANCIAL CORP","5","0","0","5","1","Parker","19100","Dallas-Fort Worth-Arlington, TX","6/11/1987","6/11/1987","6/1/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.texas-bank.com","3819","0","","934","0","0","0","0","1942","96","0","847"
"57922","0","3297490","3345234","TEXAS BRAND BANK","Dallas","TX","75204","6/30/2017","2/22/2022","NM","4161 Mckinney Ave. Suite 101","TEXAS BRAND BANCSHARES INC","2","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","3/4/2005","3/4/2005","5/1/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.texasbrandbank.com","53","0","","0","0","0","0","0","0","0","0","53"
"34383","0","2618780","2706735","TEXAS CAPITAL BANK, NATIONAL ASSOCIATION","Dallas","TX","75201","6/30/2017","2/22/2022","N","2000 Mckinney Ave, # 700","TEXAS CAPITAL BANCSHARES INC","13","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","10/3/1997","10/3/1997","6/8/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.texascapitalbank.com","23092","38","0","3038","0","58","0","58","628","0","-3","19333"
"11159","0","579364","2314260","TEXAS CHAMPION BANK","Corpus Christi","TX","78413","6/30/2017","2/22/2022","NM","6124 S. Staples St","MESQUITE FINL SERVICES INC","11","0","0","4","0","Nueces","18580","Corpus Christi, TX","8/12/1912","1/1/1934","4/1/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.texaschampionbank.com","3088","0","","0","0","1","0","1","84","-33","2624","412"
"58319","0","3440830","4895606","TEXAS CITIZENS BANK, NATIONAL ASSOCIATION","Pasadena","TX","77505","6/30/2017","2/22/2022","N","4949 Fairmont Pkwy.","TEXAS CITIZENS BCORP INC","6","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","5/3/2006","5/3/2006","6/16/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.texascitizensbank.com","534","0","0","48","0","5","0","0","292","0","0","189"
